datetime,game_length,game_result,time_per_game,training_steps
2025-11-11 22:08:22,51,B+1.0,13.1138,0
2025-11-11 22:08:29,30,W+1.0,10.0697,0
2025-11-11 22:08:40,46,W+1.0,10.3696,0
2025-11-11 22:08:47,32,W+1.0,9.6873,0
2025-11-11 22:08:55,32,W+1.0,9.2564,0
2025-11-11 22:09:01,27,B+1.0,8.7608,0
2025-11-11 22:09:08,27,B+1.0,8.405,0
2025-11-11 22:09:15,31,B+1.0,8.2977,0
2025-11-11 22:09:24,37,B+1.0,8.3768,0
2025-11-11 22:09:34,39,B+1.0,8.4941,0
2025-11-11 22:09:45,46,W+1.0,8.7689,0
2025-11-11 22:09:52,30,W+1.0,8.6367,0
2025-11-11 22:10:02,39,B+1.0,8.7113,0
2025-11-11 22:10:10,35,B+1.0,8.6832,0
2025-11-11 22:10:19,37,B+1.0,8.6865,0
2025-11-11 22:10:26,29,B+1.0,8.5785,0
2025-11-11 22:10:30,19,B+1.0,8.3221,0
2025-11-11 22:10:36,24,W+1.0,8.1899,0
2025-11-11 22:10:43,31,B+1.0,8.1345,0
2025-11-11 22:10:49,25,B+1.0,8.0073,0
2025-11-11 22:10:58,36,W+1.0,8.0436,0
2025-11-11 22:11:04,26,W+1.0,7.96,0
2025-11-11 22:11:15,45,B+1.0,8.0998,0
2025-11-11 22:11:25,39,B+1.0,8.1846,0
2025-11-11 22:11:34,36,W+1.0,8.2127,0
2025-11-11 22:11:42,32,W+1.0,8.2043,0
2025-11-11 22:11:44,11,B+1.0,7.9808,0
2025-11-11 22:11:51,28,W+1.0,7.9346,0
2025-11-11 22:12:00,37,B+1.0,7.9644,0
2025-11-11 22:12:09,37,B+1.0,7.9957,0
2025-11-11 22:12:16,30,W+1.0,7.97,0
2025-11-11 22:12:21,25,B+1.0,7.8926,0
2025-11-11 22:12:29,31,B+1.0,7.8767,0
2025-11-11 22:12:32,13,B+1.0,7.741,0
2025-11-11 22:12:39,27,B+1.0,7.7095,0
2025-11-11 22:12:46,32,W+1.0,7.7118,0
2025-11-11 22:12:52,23,B+1.0,7.6562,0
2025-11-11 22:13:03,43,B+1.0,7.7337,0
2025-11-11 22:13:10,30,W+1.0,7.7254,0
2025-11-11 22:13:14,18,W+1.0,7.6268,0
2025-11-11 22:13:23,37,B+1.0,7.6565,0
2025-11-11 22:13:33,42,W+1.0,7.7238,0
2025-11-11 22:13:44,44,W+1.0,7.8057,0
2025-11-11 22:13:52,31,B+1.0,7.7999,0
2025-11-11 22:13:57,21,B+1.0,7.7401,0
2025-11-11 22:14:09,50,W+1.0,7.8408,0
2025-11-11 22:14:16,29,B+1.0,7.8182,0
2025-11-11 22:14:24,31,B+1.0,7.8133,0
2025-11-11 22:14:32,34,W+1.0,7.8246,0
2025-11-11 22:14:40,31,B+1.0,7.817,0
2025-11-11 22:14:47,31,B+1.0,7.8103,0
2025-11-11 22:14:55,33,B+1.0,7.809,0
2025-11-11 22:15:03,35,B+1.0,7.82,0
2025-11-11 22:15:11,33,B+1.0,7.8206,0
2025-11-11 22:15:22,43,B+1.0,7.8708,0
2025-11-11 22:15:32,41,B+1.0,7.9119,0
2025-11-11 22:15:37,20,W+1.0,7.8585,0
2025-11-11 22:15:43,29,B+1.0,7.8396,0
2025-11-11 22:15:48,18,W+1.0,7.7785,0
2025-11-11 22:15:53,25,B+1.0,7.7448,0
2025-11-11 22:16:00,26,W+1.0,7.7293,0
2025-11-11 22:16:07,30,W+1.0,7.7192,0
2025-11-11 22:16:12,18,W+1.0,7.6631,0
2025-11-11 22:16:23,47,B+1.0,7.7261,0
2025-11-11 22:16:32,36,W+1.0,7.7464,0
2025-11-11 22:16:38,23,B+1.0,7.7105,0
2025-11-11 22:16:50,51,B+1.0,7.7853,0
2025-11-11 22:16:57,31,B+1.0,7.7705,0
2025-11-11 22:17:06,35,B+1.0,7.7811,0
2025-11-11 22:17:13,32,W+1.0,7.7746,0
2025-11-11 22:17:20,30,W+1.0,7.7682,0
2025-11-11 22:17:24,18,W+1.0,7.7178,0
2025-11-11 22:17:31,30,W+1.0,7.7057,0
2025-11-11 22:17:42,44,W+1.0,7.7516,0
2025-11-11 22:17:48,23,B+1.0,7.7251,0
2025-11-11 22:17:55,30,W+1.0,7.7112,0
2025-11-11 22:18:02,30,W+1.0,7.7042,0
2025-11-11 22:18:11,36,W+1.0,7.7156,0
2025-11-11 22:18:22,45,B+1.0,7.7613,0
2025-11-11 22:18:31,37,B+1.0,7.7782,0
2025-11-11 22:18:38,29,B+1.0,7.7693,0
2025-11-11 22:18:45,29,B+1.0,7.7597,0
2025-11-11 22:18:52,28,W+1.0,7.7494,0
2025-11-11 22:19:02,41,B+1.0,7.7801,0
2025-11-11 22:19:09,29,B+1.0,7.7716,0
2025-11-11 22:19:19,39,B+1.0,7.7914,0
2025-11-11 22:19:26,32,W+1.0,7.7862,0
2025-11-11 22:19:33,29,B+1.0,7.7754,0
2025-11-11 22:19:42,38,W+1.0,7.7907,0
2025-11-11 22:19:49,29,B+1.0,7.7801,0
2025-11-11 22:20:00,45,B+1.0,7.8128,0
2025-11-11 22:20:09,37,B+1.0,7.8239,0
2025-11-11 22:20:17,35,B+1.0,7.8283,0
2025-11-11 22:20:23,26,W+1.0,7.8065,0
2025-11-11 22:20:30,33,B+1.0,7.8058,0
2025-11-11 22:20:40,39,B+1.0,7.8291,0
2025-11-11 22:20:45,22,W+1.0,7.7985,0
2025-11-11 22:20:51,25,B+1.0,7.7812,0
2025-11-11 22:21:01,41,B+1.0,7.8027,0
2025-11-11 22:21:07,23,B+1.0,7.7771,0
2025-11-11 22:21:13,25,B+1.0,7.7084,0
2025-11-11 22:21:21,34,W+1.0,7.7213,0
2025-11-11 22:21:29,33,B+1.0,7.6892,0
2025-11-11 22:21:36,29,B+1.0,7.6818,0
2025-11-11 22:21:43,32,W+1.0,7.68,0
2025-11-11 22:21:51,34,W+1.0,7.6974,0
2025-11-11 22:21:58,29,B+1.0,7.7019,0
2025-11-11 22:22:05,32,W+1.0,7.7014,0
2025-11-11 22:22:12,29,B+1.0,7.6789,0
2025-11-11 22:22:20,33,B+1.0,7.6617,0
2025-11-11 22:22:27,29,B+1.0,7.6175,0
2025-11-11 22:22:33,26,W+1.0,7.6059,0
2025-11-11 22:22:38,19,B+1.0,7.5583,0
2025-11-11 22:22:41,15,B+1.0,7.5087,0
2025-11-11 22:22:51,40,W+1.0,7.5192,0
2025-11-11 22:22:57,25,B+1.0,7.5091,0
2025-11-11 22:23:05,31,B+1.0,7.5457,0
2025-11-11 22:23:15,41,B+1.0,7.5902,0
2025-11-11 22:23:25,40,W+1.0,7.6162,0
2025-11-11 22:23:34,37,B+1.0,7.6508,0
2025-11-11 22:23:39,21,B+1.0,7.6126,0
2025-11-11 22:23:43,16,W+1.0,7.5872,0
2025-11-11 22:23:51,35,B+1.0,7.5603,0
2025-11-11 22:24:00,35,B+1.0,7.5456,0
2025-11-11 22:24:08,35,B+1.0,7.5379,0
2025-11-11 22:24:14,27,B+1.0,7.5227,0
2025-11-11 22:24:19,19,B+1.0,7.5436,0
2025-11-11 22:24:27,36,W+1.0,7.5616,0
2025-11-11 22:24:40,53,B+1.0,7.6066,0
2025-11-11 22:24:50,38,W+1.0,7.6121,0
2025-11-11 22:25:00,38,W+1.0,7.6368,0
2025-11-11 22:25:09,39,B+1.0,7.6765,0
2025-11-11 22:25:16,29,B+1.0,7.6711,0
2025-11-11 22:25:23,28,W+1.0,7.7076,0
2025-11-11 22:25:29,27,B+1.0,7.707,0
