datetime,game_length,game_result,time_per_game,training_steps
2025-11-12 10:52:20,37,B+1.0,9.1261,39000
2025-11-12 10:52:27,15,B+1.0,7.1704,39000
2025-11-12 10:52:37,31,B+1.0,8.0591,39000
2025-11-12 10:52:40,9,B+1.0,6.77,39000
2025-11-12 10:52:44,13,B+1.0,6.1111,39000
2025-11-12 10:52:52,29,B+1.0,6.5073,39000
2025-11-12 10:52:55,11,B+1.0,6.0317,39000
2025-11-12 10:53:02,25,B+1.0,6.0979,39000
2025-11-12 10:53:06,11,B+1.0,5.8448,39000
2025-11-12 10:53:09,12,W+1.0,5.6177,39000
2025-11-12 10:53:12,9,B+1.0,5.3582,39000
2025-11-12 10:53:16,20,W+1.0,5.2713,39000
2025-11-12 10:53:20,13,B+1.0,5.1445,39000
2025-11-12 10:53:24,13,B+1.0,5.1043,39000
2025-11-12 10:53:27,9,B+1.0,4.9648,39000
2025-11-12 10:53:30,9,B+1.0,4.8364,39000
2025-11-12 10:53:41,31,B+1.0,5.1678,39000
2025-11-12 10:53:44,9,B+1.0,5.0272,39000
2025-11-12 10:53:47,9,B+1.0,4.9442,39000
2025-11-12 10:53:52,14,W+1.0,4.9286,39000
2025-11-12 10:53:56,14,W+1.0,4.9116,39000
2025-11-12 10:53:59,9,B+1.0,4.817,39000
2025-11-12 10:54:02,9,B+1.0,4.7296,39000
2025-11-12 10:54:06,14,W+1.0,4.6976,39000
2025-11-12 10:54:10,16,W+1.0,4.6859,39000
2025-11-12 10:54:16,19,B+1.0,4.7331,39000
2025-11-12 10:54:19,9,B+1.0,4.6694,39000
2025-11-12 10:54:22,11,B+1.0,4.6095,39000
2025-11-12 10:54:27,15,B+1.0,4.6028,39000
2025-11-12 10:54:30,11,B+1.0,4.5696,39000
2025-11-12 10:54:33,9,B+1.0,4.5248,39000
2025-11-12 10:54:37,11,B+1.0,4.5108,39000
2025-11-12 10:54:42,15,B+1.0,4.5267,39000
2025-11-12 10:54:45,9,B+1.0,4.4793,39000
2025-11-12 10:54:50,13,B+1.0,4.4924,39000
2025-11-12 10:54:53,9,B+1.0,4.4386,39000
2025-11-12 10:55:05,36,W+1.0,4.6504,39000
2025-11-12 10:55:08,9,B+1.0,4.608,39000
2025-11-12 10:55:12,11,B+1.0,4.5837,39000
2025-11-12 10:55:17,13,B+1.0,4.6104,39000
2025-11-12 10:55:20,9,B+1.0,4.5709,39000
2025-11-12 10:55:25,13,B+1.0,4.5644,39000
2025-11-12 10:55:28,11,B+1.0,4.5425,39000
2025-11-12 10:55:31,9,B+1.0,4.4981,39000
2025-11-12 10:55:35,14,W+1.0,4.4809,39000
2025-11-12 10:55:38,9,B+1.0,4.4465,39000
2025-11-12 10:55:41,9,B+1.0,4.4132,39000
2025-11-12 10:55:44,9,B+1.0,4.3838,39000
2025-11-12 10:55:47,9,B+1.0,4.3557,39000
2025-11-12 10:55:51,11,B+1.0,4.3486,39000
2025-11-12 10:55:56,19,B+1.0,4.371,39000
2025-11-12 10:56:00,11,B+1.0,4.3641,39000
2025-11-12 10:56:03,11,B+1.0,4.3419,39000
2025-11-12 10:56:06,10,W+1.0,4.3213,39000
2025-11-12 10:56:10,15,B+1.0,4.3095,39000
2025-11-12 10:56:14,13,B+1.0,4.3061,39000
2025-11-12 10:56:17,9,B+1.0,4.2813,39000
2025-11-12 10:56:21,15,B+1.0,4.275,39000
2025-11-12 10:56:24,9,B+1.0,4.2472,39000
2025-11-12 10:56:29,15,B+1.0,4.2612,39000
2025-11-12 10:56:32,11,B+1.0,4.2489,39000
2025-11-12 10:56:38,19,B+1.0,4.2691,39000
2025-11-12 10:56:41,9,B+1.0,4.2557,39000
2025-11-12 10:56:48,22,W+1.0,4.2994,39000
2025-11-12 10:56:52,9,B+1.0,4.2846,39000
2025-11-12 10:56:55,11,B+1.0,4.2762,39000
2025-11-12 10:57:05,23,B+1.0,4.3534,39000
2025-11-12 10:57:11,18,W+1.0,4.3757,39000
2025-11-12 10:57:17,17,B+1.0,4.4025,39000
2025-11-12 10:57:20,9,B+1.0,4.3791,39000
2025-11-12 10:57:25,15,B+1.0,4.3941,39000
2025-11-12 10:57:28,9,B+1.0,4.3778,39000
2025-11-12 10:57:32,14,W+1.0,4.3639,39000
2025-11-12 10:57:36,12,W+1.0,4.3609,39000
2025-11-12 10:57:39,9,B+1.0,4.3399,39000
2025-11-12 10:57:41,9,B+1.0,4.314,39000
2025-11-12 10:57:45,15,B+1.0,4.3119,39000
2025-11-12 10:57:48,9,B+1.0,4.2969,39000
2025-11-12 10:57:51,11,B+1.0,4.2808,39000
2025-11-12 10:57:56,14,W+1.0,4.2835,39000
2025-11-12 10:58:02,19,B+1.0,4.3069,39000
2025-11-12 10:58:09,23,B+1.0,4.3338,39000
2025-11-12 10:58:12,9,B+1.0,4.3174,39000
2025-11-12 10:58:14,9,B+1.0,4.2923,39000
2025-11-12 10:58:20,17,B+1.0,4.3108,39000
2025-11-12 10:58:22,9,B+1.0,4.2914,39000
2025-11-12 10:58:25,12,W+1.0,4.2742,39000
2025-11-12 10:58:29,11,B+1.0,4.2682,39000
2025-11-12 10:58:32,9,B+1.0,4.2553,39000
2025-11-12 10:58:37,15,B+1.0,4.2671,39000
2025-11-12 10:58:40,9,B+1.0,4.2549,39000
2025-11-12 10:58:43,9,B+1.0,4.2365,39000
2025-11-12 10:58:49,15,B+1.0,4.2531,39000
2025-11-12 10:58:51,9,B+1.0,4.2367,39000
2025-11-12 10:58:55,11,B+1.0,4.231,39000
2025-11-12 10:59:01,15,B+1.0,4.2486,39000
2025-11-12 10:59:08,21,B+1.0,4.2794,39000
2025-11-12 10:59:15,21,B+1.0,4.301,39000
2025-11-12 10:59:18,11,B+1.0,4.2912,39000
2025-11-12 10:59:21,9,B+1.0,4.2777,39000
2025-11-12 10:59:25,12,W+1.0,4.223,39000
2025-11-12 10:59:29,13,B+1.0,4.2097,39000
2025-11-12 10:59:31,9,B+1.0,4.1354,39000
2025-11-12 10:59:33,9,B+1.0,4.1316,39000
2025-11-12 10:59:36,9,B+1.0,4.1232,39000
2025-11-12 10:59:39,9,B+1.0,4.0643,39000
2025-11-12 10:59:44,20,W+1.0,4.0819,39000
2025-11-12 10:59:52,25,B+1.0,4.1009,39000
2025-11-12 10:59:57,11,B+1.0,4.1096,39000
2025-11-12 11:00:00,9,B+1.0,4.1058,39000
2025-11-12 11:00:10,31,B+1.0,4.1777,39000
2025-11-12 11:00:13,9,B+1.0,4.1641,39000
2025-11-12 11:00:17,13,B+1.0,4.1659,39000
2025-11-12 11:00:20,11,B+1.0,4.1519,39000
2025-11-12 11:00:25,18,W+1.0,4.1771,39000
2025-11-12 11:00:28,9,B+1.0,4.1708,39000
2025-11-12 11:00:33,16,W+1.0,4.1206,39000
2025-11-12 11:00:36,9,B+1.0,4.1238,39000
2025-11-12 11:00:41,15,B+1.0,4.1424,39000
2025-11-12 11:00:45,9,B+1.0,4.1327,39000
2025-11-12 11:00:51,13,B+1.0,4.1408,39000
2025-11-12 11:00:53,9,B+1.0,4.1406,39000
2025-11-12 11:00:59,17,B+1.0,4.1645,39000
2025-11-12 11:01:04,13,B+1.0,4.1777,39000
2025-11-12 11:01:13,24,W+1.0,4.2272,39000
2025-11-12 11:01:16,9,B+1.0,4.1984,39000
2025-11-12 11:01:22,13,B+1.0,4.2222,39000
2025-11-12 11:01:25,9,B+1.0,4.2218,39000
2025-11-12 11:01:28,12,W+1.0,4.2101,39000
2025-11-12 11:01:32,11,B+1.0,4.2144,39000
2025-11-12 11:01:35,12,W+1.0,4.2178,39000
2025-11-12 11:01:38,9,B+1.0,4.2034,39000
2025-11-12 11:01:41,11,B+1.0,4.1832,39000
2025-11-12 11:01:44,11,B+1.0,4.1819,39000
2025-11-12 11:01:46,9,B+1.0,4.1582,39000
2025-11-12 11:01:51,15,B+1.0,4.1765,39000
2025-11-12 11:01:54,9,B+1.0,4.0896,39000
2025-11-12 11:01:59,13,B+1.0,4.1041,39000
2025-11-12 11:02:05,17,B+1.0,4.1247,39000
2025-11-12 11:02:07,9,B+1.0,4.095,39000
2025-11-12 11:02:11,11,B+1.0,4.0998,39000
2025-11-12 11:02:19,32,W+1.0,4.1436,39000
2025-11-12 11:02:22,9,B+1.0,4.1299,39000
2025-11-12 11:02:27,17,B+1.0,4.1571,39000
2025-11-12 11:02:29,9,B+1.0,4.1423,39000
2025-11-12 11:02:33,13,B+1.0,4.1555,39000
2025-11-12 11:02:36,9,B+1.0,4.1571,39000
2025-11-12 11:02:41,13,B+1.0,4.1727,39000
2025-11-12 11:02:44,9,B+1.0,4.1689,39000
2025-11-12 11:02:48,15,B+1.0,4.1759,39000
2025-11-12 11:02:52,11,B+1.0,4.1551,39000
2025-11-12 11:02:54,9,B+1.0,4.1387,39000
2025-11-12 11:02:58,15,B+1.0,4.1491,39000
2025-11-12 11:03:03,13,B+1.0,4.1648,39000
2025-11-12 11:03:07,9,B+1.0,4.1678,39000
2025-11-12 11:03:12,13,B+1.0,4.1723,39000
2025-11-12 11:03:16,11,B+1.0,4.1834,39000
2025-11-12 11:03:20,11,B+1.0,4.1872,39000
2025-11-12 11:03:26,16,W+1.0,4.2253,39000
2025-11-12 11:03:31,14,W+1.0,4.2185,39000
2025-11-12 11:03:34,9,B+1.0,4.2155,39000
2025-11-12 11:03:38,16,W+1.0,4.2041,39000
2025-11-12 11:03:41,9,B+1.0,4.1994,39000
2025-11-12 11:03:44,9,B+1.0,4.156,39000
2025-11-12 11:03:46,9,B+1.0,4.1451,39000
2025-11-12 11:03:52,15,B+1.0,4.1608,39000
2025-11-12 11:03:58,20,W+1.0,4.1251,39000
2025-11-12 11:04:00,9,B+1.0,4.0906,39000
2025-11-12 11:04:04,15,B+1.0,4.0705,39000
2025-11-12 11:04:08,11,B+1.0,4.0795,39000
2025-11-12 11:04:11,9,B+1.0,4.0523,39000
2025-11-12 11:04:15,14,W+1.0,4.0671,39000
2025-11-12 11:04:18,9,B+1.0,4.0585,39000
2025-11-12 11:04:25,23,B+1.0,4.0889,39000
2025-11-12 11:04:28,10,W+1.0,4.0953,39000
2025-11-12 11:04:35,27,B+1.0,4.139,39000
2025-11-12 11:04:38,9,B+1.0,4.1236,39000
2025-11-12 11:04:41,9,B+1.0,4.1255,39000
2025-11-12 11:04:45,11,B+1.0,4.1292,39000
2025-11-12 11:04:52,27,B+1.0,4.1599,39000
2025-11-12 11:05:00,22,W+1.0,4.1734,39000
2025-11-12 11:05:09,25,B+1.0,4.1989,39000
2025-11-12 11:05:13,15,B+1.0,4.2093,39000
2025-11-12 11:05:17,15,B+1.0,4.233,39000
2025-11-12 11:05:25,25,B+1.0,4.2472,39000
2025-11-12 11:05:32,25,B+1.0,4.2938,39000
2025-11-12 11:05:35,9,B+1.0,4.2931,39000
