datetime,game_length,game_result,time_per_game,training_steps
2025-11-11 22:08:15,25,B+1.0,6.6862,0
2025-11-11 22:08:25,34,W+1.0,8.0556,0
2025-11-11 22:08:42,44,W+1.0,10.9565,0
2025-11-11 22:08:54,41,B+1.0,11.3559,0
2025-11-11 22:09:03,33,B+1.0,10.8576,0
2025-11-11 22:09:08,23,B+1.0,9.9141,0
2025-11-11 22:09:18,33,B+1.0,9.9187,0
2025-11-11 22:09:22,19,B+1.0,9.2116,0
2025-11-11 22:09:34,35,B+1.0,9.5068,0
2025-11-11 22:09:57,64,W+1.0,10.8097,0
2025-11-11 22:10:07,31,B+1.0,10.7729,0
2025-11-11 22:10:21,44,W+1.0,11.0104,0
2025-11-11 22:10:27,26,W+1.0,10.6715,0
2025-11-11 22:10:35,21,B+1.0,10.427,0
2025-11-11 22:10:44,35,B+1.0,10.3461,0
2025-11-11 22:10:55,45,B+1.0,10.3829,0
2025-11-11 22:11:03,34,W+1.0,10.242,0
2025-11-11 22:11:12,33,B+1.0,10.1905,0
2025-11-11 22:11:18,26,W+1.0,9.9737,0
2025-11-11 22:11:33,40,W+1.0,10.2112,0
2025-11-11 22:11:43,33,B+1.0,10.1968,0
2025-11-11 22:11:52,37,B+1.0,10.1657,0
2025-11-11 22:12:04,42,W+1.0,10.239,0
2025-11-11 22:12:19,45,B+1.0,10.4479,0
2025-11-11 22:12:29,34,W+1.0,10.3919,0
2025-11-11 22:12:42,45,B+1.0,10.4979,0
2025-11-11 22:12:51,31,B+1.0,10.4637,0
2025-11-11 22:13:00,27,B+1.0,10.4032,0
2025-11-11 22:13:07,25,B+1.0,10.2993,0
2025-11-11 22:13:12,18,W+1.0,10.1132,0
2025-11-11 22:13:29,44,W+1.0,10.317,0
2025-11-11 22:13:39,37,B+1.0,10.3129,0
2025-11-11 22:13:47,34,W+1.0,10.2532,0
2025-11-11 22:13:55,31,B+1.0,10.1902,0
2025-11-11 22:13:59,14,W+1.0,10.0131,0
2025-11-11 22:14:09,31,B+1.0,10.0088,0
2025-11-11 22:14:20,30,W+1.0,10.0358,0
2025-11-11 22:14:24,18,W+1.0,9.8713,0
2025-11-11 22:14:32,31,B+1.0,9.8289,0
2025-11-11 22:14:40,30,W+1.0,9.7769,0
2025-11-11 22:14:48,28,W+1.0,9.7442,0
2025-11-11 22:14:57,29,B+1.0,9.7135,0
2025-11-11 22:15:06,31,B+1.0,9.6957,0
2025-11-11 22:15:19,40,W+1.0,9.785,0
2025-11-11 22:15:26,27,B+1.0,9.7167,0
2025-11-11 22:15:36,31,B+1.0,9.7188,0
2025-11-11 22:15:43,27,B+1.0,9.6658,0
2025-11-11 22:15:50,22,W+1.0,9.6198,0
2025-11-11 22:15:56,23,B+1.0,9.5258,0
2025-11-11 22:16:07,36,W+1.0,9.5631,0
2025-11-11 22:16:20,47,B+1.0,9.6415,0
2025-11-11 22:16:33,32,W+1.0,9.6918,0
2025-11-11 22:16:48,43,B+1.0,9.8011,0
2025-11-11 22:17:00,34,W+1.0,9.8383,0
2025-11-11 22:17:14,37,B+1.0,9.9171,0
2025-11-11 22:17:23,36,W+1.0,9.8996,0
2025-11-11 22:17:27,16,W+1.0,9.7889,0
2025-11-11 22:17:35,34,W+1.0,9.768,0
2025-11-11 22:17:48,37,B+1.0,9.8227,0
2025-11-11 22:18:00,41,B+1.0,9.8495,0
2025-11-11 22:18:10,41,B+1.0,9.8616,0
2025-11-11 22:18:34,58,W+1.0,10.0782,0
2025-11-11 22:18:43,36,W+1.0,10.0617,0
2025-11-11 22:18:52,37,B+1.0,10.0471,0
2025-11-11 22:19:03,36,W+1.0,10.0708,0
2025-11-11 22:19:12,35,B+1.0,10.0479,0
2025-11-11 22:19:17,20,W+1.0,9.9736,0
2025-11-11 22:19:27,36,W+1.0,9.9783,0
2025-11-11 22:19:36,27,B+1.0,9.9575,0
2025-11-11 22:19:52,42,W+1.0,10.0434,0
2025-11-11 22:20:02,34,W+1.0,10.0395,0
2025-11-11 22:20:15,36,W+1.0,10.0865,0
2025-11-11 22:20:23,30,W+1.0,10.0578,0
2025-11-11 22:20:35,38,W+1.0,10.0778,0
2025-11-11 22:20:43,30,W+1.0,10.0603,0
2025-11-11 22:20:56,39,B+1.0,10.0909,0
2025-11-11 22:21:01,24,W+1.0,10.0321,0
2025-11-11 22:21:09,26,W+1.0,9.9967,0
2025-11-11 22:21:18,33,B+1.0,9.9961,0
2025-11-11 22:21:28,36,W+1.0,9.9894,0
2025-11-11 22:21:42,44,W+1.0,10.0401,0
2025-11-11 22:21:59,47,B+1.0,10.1252,0
2025-11-11 22:22:08,33,B+1.0,10.1052,0
2025-11-11 22:22:17,34,W+1.0,10.0944,0
2025-11-11 22:22:27,38,W+1.0,10.0956,0
2025-11-11 22:22:34,26,W+1.0,10.0621,0
2025-11-11 22:22:51,47,B+1.0,10.1402,0
2025-11-11 22:23:01,29,B+1.0,10.141,0
2025-11-11 22:23:04,13,B+1.0,10.0591,0
2025-11-11 22:23:12,33,B+1.0,10.0367,0
2025-11-11 22:23:23,31,B+1.0,10.0424,0
2025-11-11 22:23:28,21,B+1.0,9.9921,0
2025-11-11 22:23:43,43,B+1.0,10.0464,0
2025-11-11 22:23:50,25,B+1.0,10.0123,0
2025-11-11 22:24:01,35,B+1.0,10.0189,0
2025-11-11 22:24:07,25,B+1.0,9.9811,0
2025-11-11 22:24:17,29,B+1.0,9.9773,0
2025-11-11 22:24:27,35,B+1.0,9.979,0
2025-11-11 22:24:41,34,W+1.0,10.0187,0
2025-11-11 22:24:48,31,B+1.0,9.9904,0
2025-11-11 22:24:53,19,B+1.0,9.9796,0
2025-11-11 22:25:06,35,B+1.0,10.0071,0
2025-11-11 22:25:18,42,W+1.0,9.961,0
2025-11-11 22:25:27,32,W+1.0,9.925,0
2025-11-11 22:25:40,42,W+1.0,9.9735,0
2025-11-11 22:25:53,39,B+1.0,10.0448,0
2025-11-11 22:26:10,49,B+1.0,10.1203,0
2025-11-11 22:26:26,40,W+1.0,10.24,0
2025-11-11 22:26:38,37,B+1.0,10.2342,0
2025-11-11 22:26:50,39,B+1.0,10.1282,0
2025-11-11 22:27:00,32,W+1.0,10.1261,0
2025-11-11 22:27:09,31,B+1.0,10.0809,0
2025-11-11 22:27:16,28,W+1.0,10.0831,0
2025-11-11 22:27:24,26,W+1.0,10.0875,0
2025-11-11 22:27:35,38,W+1.0,10.1102,0
2025-11-11 22:27:43,30,W+1.0,10.0804,0
2025-11-11 22:27:50,24,W+1.0,10.068,0
2025-11-11 22:28:01,40,W+1.0,10.0864,0
