datetime,game_length,game_result,time_per_game,training_steps
2025-11-11 22:08:24,49,B+1.0,15.8362,0
2025-11-11 22:08:35,36,W+1.0,13.3098,0
2025-11-11 22:08:47,43,B+1.0,13.0194,0
2025-11-11 22:08:59,40,W+1.0,12.6892,0
2025-11-11 22:09:08,33,B+1.0,11.9749,0
2025-11-11 22:09:13,19,B+1.0,10.8718,0
2025-11-11 22:09:25,38,W+1.0,10.9211,0
2025-11-11 22:09:37,43,B+1.0,11.1476,0
2025-11-11 22:09:47,35,B+1.0,11.0124,0
2025-11-11 22:09:56,31,B+1.0,10.8289,0
2025-11-11 22:10:11,49,B+1.0,11.175,0
2025-11-11 22:10:21,37,B+1.0,11.106,0
2025-11-11 22:10:32,36,W+1.0,11.0281,0
2025-11-11 22:10:47,50,W+1.0,11.3428,0
2025-11-11 22:10:55,31,B+1.0,11.1459,0
2025-11-11 22:11:07,40,W+1.0,11.1663,0
2025-11-11 22:11:16,33,B+1.0,11.0785,0
2025-11-11 22:11:24,29,B+1.0,10.8874,0
2025-11-11 22:11:32,29,B+1.0,10.7227,0
2025-11-11 22:11:40,30,W+1.0,10.5884,0
2025-11-11 22:11:51,41,B+1.0,10.6181,0
2025-11-11 22:12:02,37,B+1.0,10.6251,0
2025-11-11 22:12:14,43,B+1.0,10.7075,0
2025-11-11 22:12:26,36,W+1.0,10.7367,0
2025-11-11 22:12:40,45,B+1.0,10.8663,0
2025-11-11 22:12:52,42,W+1.0,10.9066,0
2025-11-11 22:13:03,37,B+1.0,10.9042,0
2025-11-11 22:13:13,37,B+1.0,10.8878,0
2025-11-11 22:13:21,29,B+1.0,10.7791,0
2025-11-11 22:13:33,42,W+1.0,10.842,0
2025-11-11 22:13:41,27,B+1.0,10.7274,0
2025-11-11 22:13:55,47,B+1.0,10.845,0
2025-11-11 22:14:07,38,W+1.0,10.8604,0
2025-11-11 22:14:12,20,W+1.0,10.704,0
2025-11-11 22:14:22,37,B+1.0,10.6913,0
2025-11-11 22:14:31,30,W+1.0,10.6264,0
2025-11-11 22:14:35,16,W+1.0,10.4416,0
2025-11-11 22:14:47,44,W+1.0,10.5019,0
2025-11-11 22:14:58,35,B+1.0,10.5017,0
2025-11-11 22:15:09,39,B+1.0,10.53,0
2025-11-11 22:15:21,41,B+1.0,10.5607,0
2025-11-11 22:15:30,35,B+1.0,10.5245,0
2025-11-11 22:15:45,49,B+1.0,10.6183,0
2025-11-11 22:15:53,28,W+1.0,10.5624,0
2025-11-11 22:16:00,27,B+1.0,10.4793,0
2025-11-11 22:16:07,28,W+1.0,10.413,0
2025-11-11 22:16:20,44,W+1.0,10.4698,0
2025-11-11 22:16:24,15,B+1.0,10.3292,0
2025-11-11 22:16:36,41,B+1.0,10.3614,0
2025-11-11 22:16:51,45,B+1.0,10.4571,0
2025-11-11 22:17:07,50,W+1.0,10.5732,0
2025-11-11 22:17:19,42,W+1.0,10.5859,0
2025-11-11 22:17:31,43,B+1.0,10.613,0
2025-11-11 22:17:38,31,B+1.0,10.5596,0
2025-11-11 22:17:49,35,B+1.0,10.5555,0
2025-11-11 22:17:59,34,W+1.0,10.5509,0
2025-11-11 22:18:08,33,B+1.0,10.528,0
2025-11-11 22:18:20,40,W+1.0,10.5545,0
2025-11-11 22:18:32,42,W+1.0,10.5746,0
2025-11-11 22:18:39,27,B+1.0,10.521,0
2025-11-11 22:18:48,29,B+1.0,10.4853,0
2025-11-11 22:18:58,39,B+1.0,10.4879,0
2025-11-11 22:19:07,31,B+1.0,10.4552,0
2025-11-11 22:19:20,42,W+1.0,10.4966,0
2025-11-11 22:19:33,42,W+1.0,10.5295,0
2025-11-11 22:19:45,42,W+1.0,10.5551,0
2025-11-11 22:19:52,27,B+1.0,10.507,0
2025-11-11 22:20:03,38,W+1.0,10.5108,0
2025-11-11 22:20:12,31,B+1.0,10.4866,0
2025-11-11 22:20:17,19,B+1.0,10.4079,0
2025-11-11 22:20:24,26,W+1.0,10.3615,0
2025-11-11 22:20:33,33,B+1.0,10.3469,0
2025-11-11 22:20:47,44,W+1.0,10.3894,0
2025-11-11 22:20:59,41,B+1.0,10.4156,0
2025-11-11 22:21:08,31,B+1.0,10.391,0
2025-11-11 22:21:14,25,B+1.0,10.3444,0
2025-11-11 22:21:21,25,B+1.0,10.2945,0
2025-11-11 22:21:30,31,B+1.0,10.273,0
2025-11-11 22:21:40,36,W+1.0,10.2809,0
2025-11-11 22:21:52,43,B+1.0,10.3003,0
2025-11-11 22:22:04,42,W+1.0,10.3139,0
2025-11-11 22:22:12,32,W+1.0,10.293,0
2025-11-11 22:22:25,46,W+1.0,10.3284,0
2025-11-11 22:22:36,35,B+1.0,10.3296,0
2025-11-11 22:22:51,47,B+1.0,10.3879,0
2025-11-11 22:23:00,33,B+1.0,10.3727,0
2025-11-11 22:23:15,47,B+1.0,10.4222,0
2025-11-11 22:23:26,35,B+1.0,10.4258,0
2025-11-11 22:23:35,33,B+1.0,10.4124,0
2025-11-11 22:23:41,23,B+1.0,10.3675,0
2025-11-11 22:23:48,27,B+1.0,10.3311,0
2025-11-11 22:23:58,33,B+1.0,10.3195,0
2025-11-11 22:24:06,32,W+1.0,10.3011,0
2025-11-11 22:24:14,27,B+1.0,10.271,0
2025-11-11 22:24:23,31,B+1.0,10.2557,0
2025-11-11 22:24:31,30,W+1.0,10.2385,0
2025-11-11 22:24:43,40,W+1.0,10.2603,0
2025-11-11 22:24:54,37,B+1.0,10.2646,0
2025-11-11 22:25:04,34,W+1.0,10.2558,0
2025-11-11 22:25:13,32,W+1.0,10.2494,0
2025-11-11 22:25:20,27,B+1.0,10.1633,0
2025-11-11 22:25:26,20,W+1.0,10.1108,0
2025-11-11 22:25:37,36,W+1.0,10.0941,0
2025-11-11 22:25:44,27,B+1.0,10.0533,0
2025-11-11 22:25:53,29,B+1.0,10.0508,0
2025-11-11 22:26:01,29,B+1.0,10.078,0
2025-11-11 22:26:13,40,W+1.0,10.0801,0
2025-11-11 22:26:18,19,B+1.0,10.0081,0
2025-11-11 22:26:24,21,B+1.0,9.968,0
2025-11-11 22:26:33,33,B+1.0,9.9658,0
2025-11-11 22:26:46,43,B+1.0,9.946,0
2025-11-11 22:26:59,45,B+1.0,9.9778,0
2025-11-11 22:27:10,38,W+1.0,9.9872,0
2025-11-11 22:27:20,35,B+1.0,9.9273,0
2025-11-11 22:27:31,40,W+1.0,9.9598,0
2025-11-11 22:27:42,38,W+1.0,9.9524,0
2025-11-11 22:27:50,28,W+1.0,9.9307,0
2025-11-11 22:28:02,41,B+1.0,9.978,0
2025-11-11 22:28:14,39,B+1.0,10.0197,0
2025-11-11 22:28:23,36,W+1.0,10.0342,0
2025-11-11 22:28:32,33,B+1.0,10.0106,0
2025-11-11 22:28:40,27,B+1.0,9.9781,0
2025-11-11 22:28:56,52,W+1.0,10.0154,0
2025-11-11 22:29:07,35,B+1.0,10.0069,0
2025-11-11 22:29:16,33,B+1.0,9.9567,0
2025-11-11 22:29:33,53,B+1.0,10.007,0
2025-11-11 22:29:45,44,W+1.0,10.0272,0
2025-11-11 22:29:55,36,W+1.0,10.0197,0
2025-11-11 22:30:01,23,B+1.0,10.005,0
2025-11-11 22:30:09,30,W+1.0,9.958,0
2025-11-11 22:30:23,45,B+1.0,10.0194,0
2025-11-11 22:30:37,47,B+1.0,10.0177,0
2025-11-11 22:30:47,39,B+1.0,9.9986,0
2025-11-11 22:31:02,50,W+1.0,10.0957,0
2025-11-11 22:31:14,41,B+1.0,10.1126,0
2025-11-11 22:31:23,34,W+1.0,10.1183,0
2025-11-11 22:31:37,47,B+1.0,10.2238,0
2025-11-11 22:31:48,36,W+1.0,10.2068,0
2025-11-11 22:31:54,24,W+1.0,10.166,0
2025-11-11 22:32:04,36,W+1.0,10.1467,0
2025-11-11 22:32:14,35,B+1.0,10.1309,0
2025-11-11 22:32:24,34,W+1.0,10.1389,0
2025-11-11 22:32:39,49,B+1.0,10.1371,0
2025-11-11 22:32:50,38,W+1.0,10.1678,0
2025-11-11 22:33:05,50,W+1.0,10.2556,0
2025-11-11 22:33:12,26,W+1.0,10.2472,0
2025-11-11 22:33:17,19,B+1.0,10.1669,0
2025-11-11 22:33:32,52,W+1.0,10.2808,0
2025-11-11 22:33:41,35,B+1.0,10.2547,0
2025-11-11 22:33:51,34,W+1.0,10.2029,0
2025-11-11 22:34:03,40,W+1.0,10.1588,0
2025-11-11 22:34:23,65,B+1.0,10.2438,0
2025-11-11 22:34:35,41,B+1.0,10.2417,0
2025-11-11 22:34:44,34,W+1.0,10.2543,0
2025-11-11 22:34:57,41,B+1.0,10.2808,0
2025-11-11 22:35:13,54,W+1.0,10.3389,0
2025-11-11 22:35:23,35,B+1.0,10.3436,0
2025-11-11 22:35:36,48,W+1.0,10.3582,0
2025-11-11 22:35:45,32,W+1.0,10.3261,0
2025-11-11 22:35:55,35,B+1.0,10.3507,0
2025-11-11 22:36:02,27,B+1.0,10.3407,0
2025-11-11 22:36:10,33,B+1.0,10.3172,0
2025-11-11 22:36:21,42,W+1.0,10.3442,0
2025-11-11 22:36:34,43,B+1.0,10.3343,0
2025-11-11 22:36:44,36,W+1.0,10.3092,0
2025-11-11 22:36:50,25,B+1.0,10.2487,0
2025-11-11 22:37:03,44,W+1.0,10.3099,0
2025-11-11 22:37:16,43,B+1.0,10.3248,0
2025-11-11 22:37:21,23,B+1.0,10.2938,0
2025-11-11 22:37:32,36,W+1.0,10.3466,0
2025-11-11 22:37:41,34,W+1.0,10.3685,0
2025-11-11 22:37:46,19,B+1.0,10.3251,0
2025-11-11 22:37:53,29,B+1.0,10.2675,0
2025-11-11 22:38:09,52,W+1.0,10.3014,0
2025-11-11 22:38:17,29,B+1.0,10.2925,0
2025-11-11 22:38:26,37,B+1.0,10.3155,0
2025-11-11 22:38:30,17,B+1.0,10.2926,0
2025-11-11 22:38:42,40,W+1.0,10.3221,0
2025-11-11 22:38:50,33,B+1.0,10.2977,0
2025-11-11 22:38:59,30,W+1.0,10.265,0
2025-11-11 22:39:13,50,W+1.0,10.297,0
2025-11-11 22:39:26,44,W+1.0,10.3316,0
2025-11-11 22:39:39,45,B+1.0,10.3324,0
2025-11-11 22:39:46,26,W+1.0,10.2983,0
2025-11-11 22:39:57,37,B+1.0,10.2527,0
2025-11-11 22:40:07,39,B+1.0,10.2681,0
2025-11-11 22:40:16,30,W+1.0,10.2074,0
2025-11-11 22:40:26,36,W+1.0,10.1984,0
2025-11-11 22:40:34,30,W+1.0,10.1902,0
2025-11-11 22:40:47,43,B+1.0,10.26,0
2025-11-11 22:40:57,33,B+1.0,10.2838,0
2025-11-11 22:41:03,24,W+1.0,10.2543,0
2025-11-11 22:41:09,23,B+1.0,10.228,0
2025-11-11 22:41:19,35,B+1.0,10.2494,0
2025-11-11 22:41:34,50,W+1.0,10.3165,0
2025-11-11 22:41:43,31,B+1.0,10.3199,0
2025-11-11 22:41:55,42,W+1.0,10.3137,0
2025-11-11 22:42:00,19,B+1.0,10.2553,0
2025-11-11 22:42:10,36,W+1.0,10.2636,0
2025-11-11 22:42:20,36,W+1.0,10.2673,0
2025-11-11 22:42:23,13,B+1.0,10.2275,0
2025-11-11 22:42:31,30,W+1.0,10.2543,0
2025-11-11 22:42:42,36,W+1.0,10.2484,0
2025-11-11 22:42:48,24,W+1.0,10.2366,0
2025-11-11 22:42:54,23,B+1.0,10.2089,0
2025-11-11 22:43:06,39,B+1.0,10.2441,0
2025-11-11 22:43:13,26,W+1.0,10.2031,0
2025-11-11 22:43:21,31,B+1.0,10.2309,0
2025-11-11 22:43:32,38,W+1.0,10.2782,0
2025-11-11 22:43:41,33,B+1.0,10.279,0
2025-11-11 22:43:47,23,B+1.0,10.2142,0
2025-11-11 22:43:55,28,W+1.0,10.1542,0
2025-11-11 22:44:02,25,B+1.0,10.1115,0
2025-11-11 22:44:11,33,B+1.0,10.1095,0
2025-11-11 22:44:22,40,W+1.0,10.1092,0
2025-11-11 22:44:33,38,W+1.0,10.11,0
2025-11-11 22:44:40,25,B+1.0,10.1039,0
2025-11-11 22:44:52,41,B+1.0,10.0939,0
2025-11-11 22:45:07,51,B+1.0,10.1293,0
2025-11-11 22:45:15,31,B+1.0,10.1149,0
2025-11-11 22:45:23,30,W+1.0,10.1098,0
2025-11-11 22:45:32,34,W+1.0,10.1247,0
2025-11-11 22:45:46,46,W+1.0,10.0951,0
2025-11-11 22:45:59,48,W+1.0,10.1212,0
2025-11-11 22:46:12,45,B+1.0,10.1637,0
2025-11-11 22:46:21,35,B+1.0,10.0869,0
2025-11-11 22:46:28,25,B+1.0,10.0276,0
2025-11-11 22:46:38,37,B+1.0,10.0274,0
2025-11-11 22:46:46,32,W+1.0,10.0501,0
2025-11-11 22:46:56,35,B+1.0,10.0635,0
2025-11-11 22:47:05,35,B+1.0,10.0249,0
2025-11-11 22:47:11,19,B+1.0,9.9355,0
2025-11-11 22:47:14,13,B+1.0,9.8758,0
2025-11-11 22:47:28,49,B+1.0,9.8661,0
2025-11-11 22:47:40,40,W+1.0,9.862,0
2025-11-11 22:47:48,29,B+1.0,9.8487,0
2025-11-11 22:47:58,37,B+1.0,9.8087,0
2025-11-11 22:48:07,34,W+1.0,9.7923,0
2025-11-11 22:48:18,39,B+1.0,9.831,0
2025-11-11 22:48:30,45,B+1.0,9.8624,0
2025-11-11 22:48:43,42,W+1.0,9.8814,0
2025-11-11 22:49:02,63,B+1.0,9.9765,0
2025-11-11 22:49:11,31,B+1.0,9.9201,0
2025-11-11 22:49:20,33,B+1.0,9.9012,0
2025-11-11 22:49:29,32,W+1.0,9.8349,0
2025-11-11 22:49:38,35,B+1.0,9.8589,0
